tripID_,deviceID_,acceleration_mean,acceleration_std,gps_speed_max,gps_speed_mean,gps_speed_std,battery_mean,rpm_mean,rpm_max,speed_mean,tPos_mean,hard_brake_mean,high_speed_mean,high_throttle_mean,aggressive_acceleration_mean,inefficient_driving_mean,excessive_idling_mean,fuel_efficiency_mean,PCA1,PCA2,cluster
736,43,4.4,11.381471765258611,28.2,9.05409090909091,9.775579095806266,14.511704545454545,1474.168181818182,2367.0,24.486363636363638,18.70588235294118,0.05454545454545454,0.0,0.0,0.20909090909090908,0.0,0.0,0.44413361148738606,2.414546505906547,1.3797019330141382,0
736,45,0.0,0.0,1.2,0.014024390243902438,0.1267271815459126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.230223834078058,-1.240844716036505,1
736,53,0.0,1.4446848575270865,31.6,8.538405797101449,7.679381237019507,0.0,747.2323369565217,1825.25,12.326086956521738,3.9066496163682864,0.02717391304347826,0.0,0.0,0.019927536231884056,0.0,0.3695652173913043,0.0,-0.30218813485402435,-0.9463141362569979,1
737,43,-26.100775193798448,35.589860951110495,25.7,4.251162790697674,5.6986445246746715,8.023255813953488,614.2635658914729,2529.0,6.434108527131783,9.992400060799515,0.49612403100775193,0.0,0.0,0.023255813953488372,0.0,0.4418604651162791,1.4091313656877362,-0.6191886195005692,4.280323319939808,2
737,45,0.0,0.0,0.8,0.004878048780487805,0.06246950475544242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2418290519708264,-1.2353239686801702,1
737,53,-0.5180180180180181,3.789237585501087,23.8,5.954804804804805,6.004435656731323,0.0,810.0807057057057,1820.5,10.202702702702704,2.7969145616204445,0.04354354354354354,0.0,0.0,0.013513513513513514,0.0,0.44894894894894893,0.0,-0.738404642916436,-0.7263874696793765,1
738,43,-33.18181818181818,38.481685584078164,10.8,1.8613636363636366,2.175275478296618,13.880113636363637,846.1931818181819,2675.0,3.1818181818181817,15.806595365418898,0.5795454545454546,0.0,0.0,0.011363636363636364,0.0,0.0,12.238795056403909,-0.647695465891146,6.454327513132545,2
738,45,0.0,0.0,0.8,0.02682926829268293,0.13971819182140063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2358654626590218,-1.2379797553397733,1
738,53,-4.484455958549223,14.408187313166842,56.3,10.661917098445596,9.895780313017214,0.0,938.526554404145,1949.75,17.075129533678755,6.665650716245048,0.2927461139896373,0.0,0.0,0.15803108808290156,0.0,0.3290155440414508,0.0,1.1776511012257345,0.46033012914009663,0
739,43,-15.20754716981132,33.27008270929468,23.8,8.652830188679246,6.482390459295354,13.711320754716983,1067.9056603773586,1893.0,15.30188679245283,15.146133925268222,0.3018867924528302,0.0,0.0,0.20754716981132076,0.0,0.0,6.31888149038485,1.3646263735893023,3.9057145301368834,2
739,45,0.0,0.9146247654303166,62.3,5.2205741626794255,13.369735040507262,0.0,196.83492822966508,1334.5,2.334928229665072,0.0,0.009569377990430622,0.0,0.0,0.009569377990430622,0.0,0.8325358851674641,0.0,-0.6583663738292563,-2.017112261144318,1
739,53,0.0,1.6458720723999778,32.2,9.61843876177658,8.525637362564535,0.0,921.9030955585464,2284.75,15.812920592193809,6.935845670704353,0.029609690444145357,0.0,0.0,0.026917900403768506,0.0,0.3876177658142665,0.0,0.14380141802290503,-0.8012974940157552,1
740,43,-1.3970988213961921,30.00210228032712,64.6,21.223345421577516,16.61944231637715,12.418551677243881,1655.9274705349048,4626.0,38.39573889392566,17.97806339217464,0.21033544877606528,0.0,0.0,0.22665457842248413,0.00045330915684496827,0.07026291931097008,1.794245547341684,4.745491676066873,2.0014488546339377,0
740,45,0.0,0.0,1.1,0.05426829268292683,0.21828967351930642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2242736986935183,-1.2432359634272017,1
740,53,-3.5596529284164857,15.827164976192899,23.5,9.127765726681128,6.469638891659635,0.0,874.3503253796096,1638.5,15.17353579175705,4.118072391646463,0.1648590021691974,0.0,0.0,0.0824295010845987,0.0,0.3080260303687636,0.0,0.017324171657252307,0.3449844579459616,1
741,43,0.0,0.9764246094405583,15.1,2.279642857142857,4.09073345873509,6.07625,419.63214285714287,1838.0,3.4107142857142856,6.42296918767507,0.007142857142857143,0.0,0.0,0.014285714285714285,0.0,0.575,1.6332334424406842,-1.4870004578594664,-0.27692989593284345,1
741,45,0.0,0.0,0.7,0.004268292682926829,0.054660816661012114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2441234090438478,-1.2342236205072201,1
741,53,-11.031645569620252,25.751487715622307,22.2,4.772784810126582,4.44134668184131,0.0,561.8892405063291,1329.25,6.493670886075949,1.6207495656490447,0.2974683544303797,0.0,0.0,0.20253164556962025,0.0,0.5379746835443038,0.0,-0.725344905445854,1.278054420389308,2
742,43,9.11038961038961,18.815430216348936,28.7,12.542207792207792,8.90246923569455,13.848376623376623,1461.6688311688313,2306.0,29.92207792207792,19.72498090145149,0.09740259740259741,0.0,0.0,0.37012987012987014,0.0,0.0,0.6207614353521707,3.278317029381166,1.419602916722639,0
742,53,2.43520782396088,8.006512821884288,65.0,9.470660146699267,12.658844455379452,0.0,602.0929095354523,1901.25,11.317848410757946,3.653099381561916,0.02444987775061125,0.0,0.0,0.1198044009779951,0.0,0.5158924205378973,0.0,0.8321674704090828,-1.4910393964455924,1
743,43,0.782608695652174,4.027202191090324,15.9,10.697826086956523,3.1843010138584424,13.168478260869565,1306.7173913043478,2370.0,19.434782608695652,17.68115942028986,0.021739130434782608,0.0,0.0,0.06521739130434782,0.0,0.0,1.3416743463981622,0.9860000066117586,1.4212361922855496,2
743,45,0.0,2.3730039066515687,25.8,5.483673469387755,7.656689642814536,0.0,334.3734693877551,1397.0,8.857142857142858,0.0,0.024489795918367346,0.0,0.0,0.00816326530612245,0.0,0.6448979591836734,0.0,-1.2572071494071855,-1.305082477466613,1
743,53,-8.030303030303031,19.273089178262076,20.3,6.2339393939393934,5.614164641010853,0.0,782.3681818181818,1761.25,10.351515151515152,3.655377302436126,0.2818181818181818,0.0,0.0,0.10303030303030303,0.0,0.4121212121212121,0.0,-0.484694769880676,1.0713506629313876,2
744,43,-1.1730769230769231,8.188277498114221,21.5,7.623076923076923,4.033954678340845,12.71875,959.1730769230769,1642.0,12.442307692307692,17.609351432880846,0.17307692307692307,0.0,0.0,0.11538461538461539,0.0,0.0,1.977324803355238,0.6671832785969389,2.0050584692243665,2
744,53,-1.0036630036630036,7.225108470841643,34.6,7.464102564102564,7.692960926260539,0.0,690.9771062271062,1634.75,11.71062271062271,2.8298498886734182,0.1391941391941392,0.0,0.0,0.0989010989010989,0.0,0.4468864468864469,0.0,-0.1840629034097463,-0.4930032316602455,1
745,43,-16.58823529411765,15.914061484774289,12.3,3.9,3.9670518020313272,11.088235294117647,844.9411764705883,2076.0,2.235294117647059,12.433679354094581,0.5882352941176471,0.0,0.0,0.058823529411764705,0.0,0.23529411764705882,6.373183116838945,-0.7013995507722137,4.11146173697182,2
745,45,0.0,0.0,0.2,0.0012195121951219512,0.015617376188860605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.255595194408957,-1.2287218796424701,1
745,53,0.0,0.0,12.1,1.2592,2.6745594840524562,0.0,248.397,918.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.0,-2.538136894349751,-1.3112291515217487,1
746,43,-11.875,14.38308088946926,0.2,0.0078125,0.03238992347717332,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,1.0,0.0,-3.3062609299543175,1.369152729228474,1
746,45,0.0,0.0,0.6,0.0036585365853658534,0.04685212856658183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.24641776611687,-1.2331232723342702,1
746,53,-11.182825484764543,20.717004121548012,21.9,7.2227146814404435,6.670759939136571,0.0,764.3788088642659,1692.25,12.484764542936288,2.8874042691868995,0.3379501385041551,0.0,0.0,0.04709141274238227,0.0,0.4293628808864266,0.0,-0.528371088916426,1.388920199300532,2
747,43,0.44715447154471544,2.0252636016753045,31.3,7.014634146341463,5.610626377567886,14.33658536585366,1181.4715447154472,2367.0,13.21951219512195,15.246293639406984,0.024390243902439025,0.0,0.0,0.06504065040650407,0.0,0.0,3.091808338585989,0.9199207953398247,1.1622402346514953,2
747,45,0.0,0.0,0.8,0.010975609756097562,0.08290151975780373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2402384605601213,-1.2360281540018705,1
747,53,0.04054054054054054,1.6723786155330795,31.4,12.925375375375374,7.628058726443405,0.0,1208.3577327327328,1977.25,22.81081081081081,10.042395336512985,0.03153153153153153,0.0,0.0,0.024024024024024024,0.0,0.2087087087087087,0.0,0.7891002177663613,-0.4719208085528186,0
748,43,-2.568,9.468086677394824,27.3,12.662600000000001,8.476449825444998,11.4279,1268.342,2782.0,23.204,14.670588235294119,0.134,0.0,0.0,0.04,0.0,0.14,3.2024543939539964,1.426031969330656,1.4965836260228922,2
748,45,0.0,0.0,1.5,0.028658536585365855,0.184279476969632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.220565073810413,-1.2453375435851446,1
748,53,-0.1210762331838565,1.4073983116644118,12.5,4.514349775784754,3.3899786604855278,0.0,174.52578475336324,929.0,0.8161434977578476,0.0,0.013452914798206279,0.0,0.0,0.008968609865470852,0.0,0.5695067264573991,0.0,-2.109082691426464,-1.065870769996161,1
749,43,-7.7155172413793105,12.523234777618455,13.6,1.4620689655172414,3.3260932866839648,4.100646551724138,261.5431034482759,2301.0,2.3275862068965516,4.7058823529411775,0.3448275862068966,0.0,0.0,0.0,0.0,0.7068965517241379,0.6893693812570516,-1.9413398018144992,1.3526757862055565,2
749,53,-6.015873015873016,13.733044752609068,22.4,13.903174603174604,5.484728600747781,0.0,1176.4484126984128,1653.25,21.126984126984127,4.550264550264551,0.31746031746031744,0.0,0.0,0.1111111111111111,0.0,0.07936507936507936,0.0,0.638161158677908,1.1156293553420862,2
750,43,0.0,1.5287747412528223,31.9,7.655392156862746,9.710268596314599,8.322794117647058,835.0522875816994,2606.0,13.80718954248366,10.005767012687429,0.04084967320261438,0.0,0.0,0.017973856209150325,0.0,0.41013071895424835,1.8199963996355117,0.2878605125695679,0.012816051998056752,1
750,45,0.0,0.0,0.3,0.001910828025477707,0.02394260653402867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2532639228889533,-1.22983959738495,1
750,53,-8.166666666666666,8.886319072972041,17.2,13.566666666666668,3.704951641609734,0.0,1378.0416666666667,1862.25,25.833333333333332,18.954248366013076,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.7369205714828182,3.2014447239613704,2
751,43,0.0,1.796996683439336,45.1,8.89067055393586,9.288660404194218,10.366982507288629,1010.1486880466472,2861.0,16.848396501457724,14.158234722460415,0.03206997084548105,0.0,0.0,0.02040816326530612,0.0,0.239067055393586,1.5017438826008391,1.0580913312463196,0.39890698811156755,0
751,45,0.0,0.0,1.0,0.035975609756097565,0.1736957339442264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.229736272051052,-1.240827828888936,1
751,53,2.184108527131783,7.795631050503707,22.7,8.725193798449611,7.861402883848096,0.0,765.5552325581396,1883.75,14.862403100775193,5.075239398084816,0.01937984496124031,0.0,0.0,0.09883720930232558,0.0,0.4108527131782946,0.0,-0.0012108225448241917,-0.8128017943683913,1
